replicas,virtual users,pod response,node response,failed rate
3,100,0.2191096799448306,16.66666666666667,0.00
3,250,0.16867039512828372,5.99999999999757,0.00
3,500,0.16552764352835836,6.533333333330432,0.33
3,750,0.18405910216974292,6.216666666671998,1.25
3,1000,0.18880664933978275,6.7166666666526,2.50
3,1250,0.20859509396231143,7.316666666677833,5.14
