replicas,virtual users,pod response,node response,failed rate
7,1000,0.1434901088594055,6.133333333345945,1.16
7,1250,0.13292651874355835,5.9500000000116415,2.25
7,1500,0.13494579966682535,5.8166666666754026,6.22
